timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year,naqfc_pm25_fcst_tplus1_ug_m3,naqfc_pm25_fcst_tplus2_ug_m3,naqfc_pm25_fcst_tplus3_ug_m3,cams_pm25_fcst_tplus1_ug_m3,cams_pm25_fcst_tplus2_ug_m3,cams_pm25_fcst_tplus3_ug_m3
2024-08-15 22:00:00+00:00,13.12857142857143,8.581104675928751,8.357037504514059,8.998621424039206,22,228,18.722946166992188,16.261545181274414,14.06063175201416,20.881930851146535,21.27421083741865,21.56565059863169
2024-08-15 23:00:00+00:00,11.771428571428572,8.357037504514059,8.998621424039206,11.307029207547506,23,228,16.261545181274414,14.06063175201416,13.239999771118164,21.27421083741865,21.56565059863169,21.93286796625671
2024-08-16 00:00:00+00:00,11.028571428571428,8.998621424039206,11.307029207547506,14.687489906946816,0,229,14.06063175201416,13.239999771118164,14.074141502380373,19.31335980032145,18.89391043619071,22.406323907375736
2024-08-16 01:00:00+00:00,9.957142857142856,11.307029207547506,14.687489906946816,20.227352619171143,1,229,13.239999771118164,14.074141502380373,15.62138557434082,18.89391043619071,22.406323907375736,26.58243047903852
2024-08-16 02:00:00+00:00,11.928571428571429,14.687489906946816,20.227352619171143,26.85734482606252,2,229,14.074141502380373,15.62138557434082,17.172382354736328,22.406323907375736,26.58243047903852,27.928184209713436
2024-08-16 03:00:00+00:00,11.028571428571428,20.227352619171143,26.85734482606252,36.32128922144572,3,229,15.62138557434082,17.172382354736328,18.360483169555664,26.58243047903852,27.928184209713436,28.671633955923426
2024-08-16 04:00:00+00:00,10.085714285714284,26.85734482606252,36.32128922144572,48.57473500569662,4,229,17.172382354736328,18.360483169555664,18.8610782623291,27.928184209713436,28.671633955923426,28.98877227153207
2024-08-16 05:00:00+00:00,10.242857142857144,36.32128922144572,48.57473500569662,61.01229564348856,5,229,18.360483169555664,18.8610782623291,18.924020767211918,28.671633955923426,28.98877227153207,31.016277546314086
2024-08-16 06:00:00+00:00,10.471428571428572,48.57473500569662,61.01229564348856,72.18806982040405,6,229,18.612707138061523,20.132083892822266,20.564321517944336,28.98877227153207,31.016277546314086,31.606095518554866
2024-08-16 07:00:00+00:00,10.571428571428571,61.01229564348856,72.18806982040405,82.30472262700398,7,229,20.132083892822266,20.564321517944336,20.42026901245117,31.016277546314086,31.606095518554866,31.16187130558501
2024-08-16 08:00:00+00:00,12.4,72.18806982040405,82.30472262700398,89.2322096824646,8,229,20.564321517944336,20.42026901245117,20.45500946044922,31.606095518554866,31.16187130558501,30.62151066046681
2024-08-16 09:00:00+00:00,10.385714285714286,82.30472262700398,89.2322096824646,94.71494547526042,9,229,20.42026901245117,20.45500946044922,21.15196990966797,31.16187130558501,30.62151066046681,29.678265178745278
2024-08-16 10:00:00+00:00,8.428571428571429,89.2322096824646,94.71494547526042,101.53700256347656,10,229,20.45500946044922,21.15196990966797,22.7277946472168,30.62151066046681,29.678265178745278,28.80170235641799
2024-08-16 11:00:00+00:00,9.442857142857145,94.71494547526042,101.53700256347656,92.17249552408856,11,229,21.15196990966797,22.7277946472168,24.058088302612305,29.678265178745278,28.80170235641799,28.868599954989804
2024-08-16 12:00:00+00:00,9.9,92.28716675440472,84.55619827906291,47.88044166564941,12,229,21.18171501159668,21.957162857055664,20.10030174255371,31.84261387900733,32.07410514960429,36.84603200326819
