issue_time_utc,valid_time_utc,forecast_hour,cams_pm25_ug_m3,nearest_grid_lat,nearest_grid_lon,source_file
2024-04-16 00:00:00+00:00,2024-04-16 10:00:00+00:00,10,15.52689710138111,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 00:00:00+00:00,2024-04-16 11:00:00+00:00,11,12.32660551409026,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 00:00:00+00:00,2024-04-16 12:00:00+00:00,12,9.676162093796847,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 00:00:00+00:00,2024-04-16 13:00:00+00:00,13,8.159033448862374,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 13:00:00+00:00,1,8.99318308711372,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 00:00:00+00:00,2024-04-16 14:00:00+00:00,14,8.841013254823338,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 14:00:00+00:00,2,9.662681321742639,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 00:00:00+00:00,2024-04-16 15:00:00+00:00,15,10.918930648529113,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 15:00:00+00:00,3,11.872540284230126,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 16:00:00+00:00,4,13.56281487119304,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 17:00:00+00:00,5,13.669840370766906,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 18:00:00+00:00,6,14.28579743389946,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 19:00:00+00:00,7,16.34951551920949,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 20:00:00+00:00,8,19.53387318565092,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 21:00:00+00:00,9,22.54306252780225,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 22:00:00+00:00,10,24.61240455886582,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-16 23:00:00+00:00,11,24.568855394591083,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-17 00:00:00+00:00,12,21.80467539858455,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-17 01:00:00+00:00,13,18.23759276931014,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 01:00:00+00:00,1,23.50819805485571,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-17 02:00:00+00:00,14,18.495310172284007,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 02:00:00+00:00,2,22.23864292716371,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-16 12:00:00+00:00,2024-04-17 03:00:00+00:00,15,21.00101248458941,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 03:00:00+00:00,3,25.316614582493457,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 04:00:00+00:00,4,29.824164471392578,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 05:00:00+00:00,5,35.59288686005857,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 06:00:00+00:00,6,39.87202390476341,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 07:00:00+00:00,7,40.73081072419882,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 08:00:00+00:00,8,39.349686176137766,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 09:00:00+00:00,9,35.741049231319266,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 10:00:00+00:00,10,32.097585034307485,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 11:00:00+00:00,11,28.53445835171442,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 12:00:00+00:00,12,24.82976668716219,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 13:00:00+00:00,13,22.007075273222654,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 13:00:00+00:00,1,14.437334883155017,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 14:00:00+00:00,14,21.398113503323657,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 14:00:00+00:00,2,13.44333533381814,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 00:00:00+00:00,2024-04-17 15:00:00+00:00,15,25.02519080849197,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 15:00:00+00:00,3,15.875141201604492,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 16:00:00+00:00,4,17.04450625084064,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 17:00:00+00:00,5,18.448659488967678,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 18:00:00+00:00,6,20.32092005777031,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 19:00:00+00:00,7,22.100287822013343,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 20:00:00+00:00,8,23.785261760167486,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 21:00:00+00:00,9,25.30108744736026,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 22:00:00+00:00,10,26.185738022377336,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-17 23:00:00+00:00,11,26.022702215300342,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-18 00:00:00+00:00,12,25.084172960987416,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-18 01:00:00+00:00,13,24.131770359758775,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 01:00:00+00:00,1,29.663757672437896,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-18 02:00:00+00:00,14,23.524885151005037,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 02:00:00+00:00,2,28.078822822408256,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-17 12:00:00+00:00,2024-04-18 03:00:00+00:00,15,27.44409499655376,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 03:00:00+00:00,3,29.75049717690581,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 04:00:00+00:00,4,30.5089962182592,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 05:00:00+00:00,5,31.207257222831686,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 06:00:00+00:00,6,33.98081815930709,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 07:00:00+00:00,7,36.673675651854865,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 08:00:00+00:00,8,38.81728360966008,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 09:00:00+00:00,9,38.714880190582335,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 10:00:00+00:00,10,36.39204848582267,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 11:00:00+00:00,11,35.250806718067906,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 12:00:00+00:00,12,34.491275613390826,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 13:00:00+00:00,13,34.43255991442129,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 13:00:00+00:00,1,32.63026471245212,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 14:00:00+00:00,14,36.553956306306645,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 14:00:00+00:00,2,34.03140880209321,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 00:00:00+00:00,2024-04-18 15:00:00+00:00,15,38.58576036464001,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 15:00:00+00:00,3,34.10269755477202,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 16:00:00+00:00,4,33.83172497706255,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 17:00:00+00:00,5,33.031064106125996,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 18:00:00+00:00,6,31.855815763037754,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 19:00:00+00:00,7,29.971523929361865,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 20:00:00+00:00,8,27.000153224321366,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 21:00:00+00:00,9,23.18461689299056,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 22:00:00+00:00,10,19.58789219713708,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-18 23:00:00+00:00,11,17.287622000594638,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-19 00:00:00+00:00,12,15.549716181340045,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-19 01:00:00+00:00,13,14.345404864002376,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 01:00:00+00:00,1,18.014642222397015,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-19 02:00:00+00:00,14,13.998537440329528,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 02:00:00+00:00,2,17.217175241057703,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-18 12:00:00+00:00,2024-04-19 03:00:00+00:00,15,17.536240903837097,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 03:00:00+00:00,3,19.31323723169953,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 04:00:00+00:00,4,20.028322111897978,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 05:00:00+00:00,5,21.927688109713017,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 06:00:00+00:00,6,23.10447833053786,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 07:00:00+00:00,7,25.520515478660855,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 08:00:00+00:00,8,26.57307263120856,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 09:00:00+00:00,9,27.20246072840382,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 10:00:00+00:00,10,26.826713295236004,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 11:00:00+00:00,11,25.373008583073897,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 12:00:00+00:00,12,22.85612055175079,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 13:00:00+00:00,13,21.26076559250123,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 13:00:00+00:00,1,21.169411112964553,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 14:00:00+00:00,14,22.194885929138763,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 14:00:00+00:00,2,21.62768097946355,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 00:00:00+00:00,2024-04-19 15:00:00+00:00,15,24.62083870113929,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 15:00:00+00:00,3,22.59131193227404,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 16:00:00+00:00,4,19.964497610658327,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 17:00:00+00:00,5,20.328817740278282,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 18:00:00+00:00,6,20.61093518079815,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 19:00:00+00:00,7,21.11385377645547,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 20:00:00+00:00,8,21.603176136864022,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 21:00:00+00:00,9,22.536942978490515,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 22:00:00+00:00,10,22.774774066647296,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-19 23:00:00+00:00,11,22.129936994019772,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-20 00:00:00+00:00,12,20.675253509239155,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-20 01:00:00+00:00,13,18.882394314800877,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 01:00:00+00:00,1,20.87057104915857,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-20 02:00:00+00:00,14,18.174961979866566,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 02:00:00+00:00,2,20.362069363955015,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-19 12:00:00+00:00,2024-04-20 03:00:00+00:00,15,18.449942018605725,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 03:00:00+00:00,3,20.713585513476573,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 04:00:00+00:00,4,23.103240209820797,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 05:00:00+00:00,5,24.651333419001276,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 06:00:00+00:00,6,28.94197237424123,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 07:00:00+00:00,7,33.55611966071592,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 08:00:00+00:00,8,35.316855218070486,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 09:00:00+00:00,9,31.828122359911504,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 10:00:00+00:00,10,27.43007598837721,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 11:00:00+00:00,11,23.360485101875383,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 12:00:00+00:00,12,20.30572332500924,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 13:00:00+00:00,13,18.506481680446996,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 13:00:00+00:00,1,21.935285587915132,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 14:00:00+00:00,14,18.783087085694206,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 14:00:00+00:00,2,22.632791640830874,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 00:00:00+00:00,2024-04-20 15:00:00+00:00,15,22.669492949489722,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 15:00:00+00:00,3,23.355386957746305,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 16:00:00+00:00,4,23.621273825824574,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 17:00:00+00:00,5,23.17244351957015,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 18:00:00+00:00,6,23.271274685043863,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 19:00:00+00:00,7,24.10625477011763,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 20:00:00+00:00,8,24.773713747094916,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 21:00:00+00:00,9,25.131711822723446,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 22:00:00+00:00,10,24.27152701045543,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-20 23:00:00+00:00,11,22.250624454045465,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-21 00:00:00+00:00,12,19.799943018483646,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-21 01:00:00+00:00,13,17.91072890000578,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 01:00:00+00:00,1,21.728519428165782,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-21 02:00:00+00:00,14,16.842117034343573,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 02:00:00+00:00,2,20.29882573140185,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-20 12:00:00+00:00,2024-04-21 03:00:00+00:00,15,17.87740089298495,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 03:00:00+00:00,3,20.05515042924344,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 04:00:00+00:00,4,20.717283888416205,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 05:00:00+00:00,5,23.26598647073297,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 06:00:00+00:00,6,26.129294283805393,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 07:00:00+00:00,7,28.92689998645892,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 08:00:00+00:00,8,30.97092360349052,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 09:00:00+00:00,9,30.472460110786415,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 10:00:00+00:00,10,28.709047583674874,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 11:00:00+00:00,11,26.977946987472023,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 12:00:00+00:00,12,24.48299696311551,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 13:00:00+00:00,13,22.033288971101683,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 13:00:00+00:00,1,23.5088872813094,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 14:00:00+00:00,14,21.474910738561448,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 14:00:00+00:00,2,24.142162047269267,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 00:00:00+00:00,2024-04-21 15:00:00+00:00,15,23.86160780076807,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 15:00:00+00:00,3,24.94427420174361,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 16:00:00+00:00,4,24.110565988166854,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 17:00:00+00:00,5,23.744481936205375,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 18:00:00+00:00,6,23.604890486694785,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 19:00:00+00:00,7,23.13119473740244,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 20:00:00+00:00,8,22.15038463759811,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 21:00:00+00:00,9,21.598216548568416,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 22:00:00+00:00,10,21.245261550006944,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-21 23:00:00+00:00,11,20.331542671669922,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-22 00:00:00+00:00,12,19.59026540987452,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-22 01:00:00+00:00,13,18.718223415703505,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-22 00:00:00+00:00,2024-04-22 01:00:00+00:00,1,27.684363246294197,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-21 12:00:00+00:00,2024-04-22 02:00:00+00:00,14,18.824321657007204,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
2024-04-22 00:00:00+00:00,2024-04-22 02:00:00+00:00,2,26.14399008393775,34.0,-118.0,data\cache\cams_monthly_grib\cams_pm25_202404.grib
